Address,State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/1/08,30.458333,47,7,44
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/1/08,30.458333,47,7,44
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/1/08,30.458333,47,7,44
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/2/08,12.916667,22,19,21
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/2/08,12.916667,22,19,21
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/2/08,12.916667,22,19,21
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/2/08,12.916667,22,19,21
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/3/08,34,63,9,61
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/3/08,34,63,9,61
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/3/08,34,63,9,61
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/3/08,34,63,9,61
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/4/08,29.166667,51,16,48
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/4/08,29.166667,51,16,48
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/4/08,29.166667,51,16,48
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/4/08,29.166667,51,16,48
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/5/08,19.291667,35,1,33
